properties{
  layer = 0,
  x = 224,
  y = 272,
  width = 16,
  height = 8,
  pattern = "6459",
}

tile{
  layer = 0,
  x = 216,
  y = 296,
  width = 8,
  height = 8,
  pattern = "6463",
}

tile{
  layer = 0,
  x = 224,
  y = 296,
  width = 16,
  height = 8,
  pattern = "6460",
}

tile{
  layer = 0,
  x = 240,
  y = 280,
  width = 8,
  height = 16,
  pattern = "6127",
}

tile{
  layer = 0,
  x = 240,
  y = 296,
  width = 8,
  height = 8,
  pattern = "6464",
}

tile{
  layer = 0,
  x = 216,
  y = 280,
  width = 8,
  height = 16,
  pattern = "6126",
}

tile{
  layer = 0,
  x = 216,
  y = 272,
  width = 8,
  height = 8,
  pattern = "6462",
}

tile{
  layer = 0,
  x = 224,
  y = 280,
  width = 16,
  height = 16,
  pattern = "6129",
}

tile{
  layer = 0,
  x = 240,
  y = 272,
  width = 8,
  height = 8,
  pattern = "6461",
}

tile{
  layer = 0,
  x = 400,
  y = 264,
  width = 32,
  height = 32,
  pattern = "6124",
}

tile{
  layer = 0,
  x = 72,
  y = 80,
  width = 8,
  height = 24,
  pattern = "6080",
}

tile{
  layer = 0,
  x = 56,
  y = 80,
  width = 16,
  height = 16,
  pattern = "6083",
}

tile{
  layer = 0,
  x = 48,
  y = 80,
  width = 8,
  height = 24,
  pattern = "6079",
}

tile{
  layer = 0,
  x = 80,
  y = 80,
  width = 8,
  height = 16,
  pattern = "6078",
}

tile{
  layer = 0,
  x = 40,
  y = 80,
  width = 8,
  height = 16,
  pattern = "6077",
}

tile{
  layer = 0,
  x = 56,
  y = 80,
  width = 16,
  height = 16,
  pattern = "6008",
}

tile{
  layer = 0,
  x = 48,
  y = 104,
  width = 32,
  height = 32,
  pattern = "6100",
}

tile{
  layer = 0,
  x = 56,
  y = 96,
  width = 16,
  height = 24,
  pattern = "6082",
}

tile{
  layer = 0,
  x = 168,
  y = 128,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 120,
  y = 128,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 112,
  y = 128,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 120,
  y = 168,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 56,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 8,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 0,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 8,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 120,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 72,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 64,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 72,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 160,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 112,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 104,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 112,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 200,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 152,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 144,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 152,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 248,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 200,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 192,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 200,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 296,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 248,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 240,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 248,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 344,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 296,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 288,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 296,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 392,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 344,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 336,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 344,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 440,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 392,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 384,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 392,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 488,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 440,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 432,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 440,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 488,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 536,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 488,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 480,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 488,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 584,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 536,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 528,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 536,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 72,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 72,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 72,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 112,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 120,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 120,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 120,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 160,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 168,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 168,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 168,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 208,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 200,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 200,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 200,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 240,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 248,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 248,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 248,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 288,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 280,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 280,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 280,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 320,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 328,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 328,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 328,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 368,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 384,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 384,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 384,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 424,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 416,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 416,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 416,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 456,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 456,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 456,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 456,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 496,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 496,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 496,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 496,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 536,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 544,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 544,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 544,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 584,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 600,
  y = 576,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 576,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 544,
  y = 576,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 552,
  y = 616,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 616,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 568,
  y = 24,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 560,
  y = 24,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 568,
  y = 64,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 112,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 152,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 104,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 96,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 104,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 192,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 144,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 136,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 144,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 240,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 192,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 184,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 192,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 288,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 240,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 232,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 240,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 336,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 288,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 280,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 288,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 384,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 336,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 328,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 336,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 432,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 384,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 376,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 384,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 480,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 432,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 424,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 432,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 480,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 528,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2205",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 480,
  y = 568,
  width = 48,
  height = 40,
  pattern = "2202",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 472,
  y = 568,
  width = 8,
  height = 40,
  pattern = "2204",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 480,
  y = 608,
  width = 48,
  height = 8,
  pattern = "2203",
  tileset = "out/outside_main",
}

tile{
  layer = 0,
  x = 576,
  y = 568,
  width = 8,
  height = 40,
